section	subgroup	case	title	rc	started_ms	finished_ms	duration_ms	log_path
STABILITY TESTS	-	dockerfile-pins-base-and-tool-versions	Dockerfile pins the base image digest and toolchain versions	0	1775498464119	1775498464134	15	/home/motero/Code/kfs-1/.tmp/bench/profile-jobs6.cases/stability-tests/root/dockerfile-pins-base-and-tool-versions.log
TESTS	unit	host-keyboard-input-extended-right-alt-updates-modifier-state	host keyboard scancode decoding updates right-alt modifier state	0	1775498463845	1775498465083	1238	/home/motero/Code/kfs-1/.tmp/bench/profile-jobs6.cases/tests/unit/host-keyboard-input-extended-right-alt-updates-modifier-state.log
TESTS	unit	host-keyboard-input-extended-up-arrow-decodes-as-a-navigation-key	host keyboard scancode decoding recognizes the extended up arrow	0	1775498463945	1775498465173	1228	/home/motero/Code/kfs-1/.tmp/bench/profile-jobs6.cases/tests/unit/host-keyboard-input-extended-up-arrow-decodes-as-a-navigation-key.log
TESTS	unit	host-keyboard-input-extended-down-arrow-decodes-as-a-navigation-key	host keyboard scancode decoding recognizes the extended down arrow	0	1775498464053	1775498465291	1238	/home/motero/Code/kfs-1/.tmp/bench/profile-jobs6.cases/tests/unit/host-keyboard-input-extended-down-arrow-decodes-as-a-navigation-key.log
STABILITY TESTS	-	architecture-section-present-in-manifest	manifest publishes the architecture test section	0	1775498463975	1775498465732	1757	/home/motero/Code/kfs-1/.tmp/bench/profile-jobs6.cases/stability-tests/root/architecture-section-present-in-manifest.log
STABILITY TESTS	-	architecture-section-order-is-stable	manifest keeps architecture tests between unit tests and stability tests	0	1775498463993	1775498465752	1759	/home/motero/Code/kfs-1/.tmp/bench/profile-jobs6.cases/stability-tests/root/architecture-section-order-is-stable.log
STABILITY TESTS	-	makefile-uses-non-simd-rust-target	Makefile uses a non-SIMD x86 Rust target for freestanding builds	0	1775498465766	1775498465775	9	/home/motero/Code/kfs-1/.tmp/bench/profile-jobs6.cases/stability-tests/root/makefile-uses-non-simd-rust-target.log
STABILITY TESTS	-	release-artifacts-match-across-clean-rebuilds	release kernel/ISO/IMG stay byte-identical across clean rebuilds	0	1775498465790	1775498465798	8	/home/motero/Code/kfs-1/.tmp/bench/profile-jobs6.cases/stability-tests/root/release-artifacts-match-across-clean-rebuilds.log
STABILITY TESTS	-	release-artifacts-match-across-workdirs	release kernel/ISO/IMG stay byte-identical across copied workdirs	0	1775498465813	1775498465821	8	/home/motero/Code/kfs-1/.tmp/bench/profile-jobs6.cases/stability-tests/root/release-artifacts-match-across-workdirs.log
STABILITY TESTS	-	rodata-wildcard-capture	linker script captures .rodata subsections	0	1775498465841	1775498465849	8	/home/motero/Code/kfs-1/.tmp/bench/profile-jobs6.cases/stability-tests/root/rodata-wildcard-capture.log
STABILITY TESTS	-	data-wildcard-capture	linker script captures .data subsections	0	1775498465864	1775498465873	9	/home/motero/Code/kfs-1/.tmp/bench/profile-jobs6.cases/stability-tests/root/data-wildcard-capture.log
STABILITY TESTS	-	bss-wildcard-capture	linker script captures .bss subsections	0	1775498465888	1775498465894	6	/home/motero/Code/kfs-1/.tmp/bench/profile-jobs6.cases/stability-tests/root/bss-wildcard-capture.log
STABILITY TESTS	-	common-wildcard-capture	linker script captures COMMON symbols	0	1775498465910	1775498465921	11	/home/motero/Code/kfs-1/.tmp/bench/profile-jobs6.cases/stability-tests/root/common-wildcard-capture.log
STABILITY TESTS	-	rodata-subsection-marker	rodata subsection marker still lands in .rodata	0	1775498465937	1775498465966	29	/home/motero/Code/kfs-1/.tmp/bench/profile-jobs6.cases/stability-tests/root/rodata-subsection-marker.log
STABILITY TESTS	-	data-subsection-marker	data subsection marker still lands in .data	0	1775498465986	1775498465997	11	/home/motero/Code/kfs-1/.tmp/bench/profile-jobs6.cases/stability-tests/root/data-subsection-marker.log
STABILITY TESTS	-	bss-subsection-marker	bss subsection marker still lands in .bss	0	1775498466012	1775498466021	9	/home/motero/Code/kfs-1/.tmp/bench/profile-jobs6.cases/stability-tests/root/bss-subsection-marker.log
STABILITY TESTS	-	common-bss-marker	COMMON symbol is folded into .bss	0	1775498466035	1775498466043	8	/home/motero/Code/kfs-1/.tmp/bench/profile-jobs6.cases/stability-tests/root/common-bss-marker.log
STABILITY TESTS	-	alloc-section-allowlist	allocatable sections stay on the allowlist	0	1775498466057	1775498466066	9	/home/motero/Code/kfs-1/.tmp/bench/profile-jobs6.cases/stability-tests/root/alloc-section-allowlist.log
TESTS	unit	host-keyboard-input-break-codes-become-release-events	host keyboard scancode decoding turns break codes into release events	0	1775498465094	1775498466361	1267	/home/motero/Code/kfs-1/.tmp/bench/profile-jobs6.cases/tests/unit/host-keyboard-input-break-codes-become-release-events.log
TESTS	unit	host-keyboard-input-printable-input-routes-to-screen-byte-output	host keyboard routing sends printable input to screen bytes	0	1775498465186	1775498466467	1281	/home/motero/Code/kfs-1/.tmp/bench/profile-jobs6.cases/tests/unit/host-keyboard-input-printable-input-routes-to-screen-byte-output.log
TESTS	unit	host-keyboard-input-enter-routes-to-the-shared-newline-path	host keyboard routing turns enter into a newline byte	0	1775498465306	1775498466566	1260	/home/motero/Code/kfs-1/.tmp/bench/profile-jobs6.cases/tests/unit/host-keyboard-input-enter-routes-to-the-shared-newline-path.log
TESTS	unit	host-keyboard-input-backspace-routes-to-the-erase-operation	host keyboard routing sends backspace to the erase path	0	1775498466374	1775498467658	1284	/home/motero/Code/kfs-1/.tmp/bench/profile-jobs6.cases/tests/unit/host-keyboard-input-backspace-routes-to-the-erase-operation.log
TESTS	unit	host-keyboard-input-up-arrow-routes-to-history-viewport-movement	host keyboard routing sends up arrow to viewport-up	0	1775498466480	1775498467740	1260	/home/motero/Code/kfs-1/.tmp/bench/profile-jobs6.cases/tests/unit/host-keyboard-input-up-arrow-routes-to-history-viewport-movement.log
STABILITY TESTS	-	tui-manifest-is-complete	test-host publishes a complete TUI manifest before execution	0	1775498466079	1775498467808	1729	/home/motero/Code/kfs-1/.tmp/bench/profile-jobs6.cases/stability-tests/root/tui-manifest-is-complete.log
TESTS	unit	host-keyboard-input-down-arrow-routes-to-history-viewport-movement	host keyboard routing sends down arrow to viewport-down	0	1775498466578	1775498467838	1260	/home/motero/Code/kfs-1/.tmp/bench/profile-jobs6.cases/tests/unit/host-keyboard-input-down-arrow-routes-to-history-viewport-movement.log
REJECTION TESTS	-	abi-export-reference-types-fails	reject exported ABI signatures with references	0	1775498467825	1775498467855	30	/home/motero/Code/kfs-1/.tmp/bench/profile-jobs6.cases/rejection-tests/root/abi-export-reference-types-fails.log
REJECTION TESTS	-	abi-export-slice-or-str-fails	reject exported ABI signatures with slices or str	0	1775498467868	1775498467891	23	/home/motero/Code/kfs-1/.tmp/bench/profile-jobs6.cases/rejection-tests/root/abi-export-slice-or-str-fails.log
REJECTION TESTS	-	abi-export-tuple-fails	reject exported ABI signatures with tuples	0	1775498467909	1775498467925	16	/home/motero/Code/kfs-1/.tmp/bench/profile-jobs6.cases/rejection-tests/root/abi-export-tuple-fails.log
REJECTION TESTS	-	abi-export-unrepr-user-type-fails	reject exported ABI signatures with unrepr user types	0	1775498467939	1775498467958	19	/home/motero/Code/kfs-1/.tmp/bench/profile-jobs6.cases/rejection-tests/root/abi-export-unrepr-user-type-fails.log
REJECTION TESTS	-	abi-export-trait-object-fails	reject exported ABI signatures with trait objects	0	1775498467972	1775498467988	16	/home/motero/Code/kfs-1/.tmp/bench/profile-jobs6.cases/rejection-tests/root/abi-export-trait-object-fails.log
REJECTION TESTS	-	abi-export-generic-fn-fails	reject generic exported ABI functions	0	1775498468003	1775498468019	16	/home/motero/Code/kfs-1/.tmp/bench/profile-jobs6.cases/rejection-tests/root/abi-export-generic-fn-fails.log
REJECTION TESTS	-	abi-export-option-result-fails	reject Option/Result in exported ABI signatures	0	1775498468033	1775498468049	16	/home/motero/Code/kfs-1/.tmp/bench/profile-jobs6.cases/rejection-tests/root/abi-export-option-result-fails.log
REJECTION TESTS	-	abi-export-allocator-type-fails	reject allocator-backed exported ABI signatures	0	1775498468062	1775498468084	22	/home/motero/Code/kfs-1/.tmp/bench/profile-jobs6.cases/rejection-tests/root/abi-export-allocator-type-fails.log
REJECTION TESTS	-	extern-block-outside-core-entry-fails	rejects ABI markers outside approved boundaries	0	1775498468100	1775498468121	21	/home/motero/Code/kfs-1/.tmp/bench/profile-jobs6.cases/rejection-tests/root/extern-block-outside-core-entry-fails.log
REJECTION TESTS	-	services-abi-marker-fails	rejects ABI markers in services	0	1775498468136	1775498468154	18	/home/motero/Code/kfs-1/.tmp/bench/profile-jobs6.cases/rejection-tests/root/services-abi-marker-fails.log
REJECTION TESTS	-	driver-abi-marker-fails	rejects ABI markers in drivers	0	1775498468167	1775498468185	18	/home/motero/Code/kfs-1/.tmp/bench/profile-jobs6.cases/rejection-tests/root/driver-abi-marker-fails.log
REJECTION TESTS	-	leaf-abi-marker-fails	rejects ABI markers in leaf files	0	1775498468198	1775498468219	21	/home/motero/Code/kfs-1/.tmp/bench/profile-jobs6.cases/rejection-tests/root/leaf-abi-marker-fails.log
REJECTION TESTS	-	allowed-toolchain-boundary-marker-pass	keeps ABI markers on toolchain boundaries	0	1775498468237	1775498468259	22	/home/motero/Code/kfs-1/.tmp/bench/profile-jobs6.cases/rejection-tests/root/allowed-toolchain-boundary-marker-pass.log
REJECTION TESTS	-	forbidden-abi-signature-form-fails	rejects forbidden ABI signature forms	0	1775498468273	1775498468291	18	/home/motero/Code/kfs-1/.tmp/bench/profile-jobs6.cases/rejection-tests/root/forbidden-abi-signature-form-fails.log
REJECTION TESTS	-	layer-root-modrs-missing-fails	rejects missing layer mod.rs roots	0	1775498468304	1775498468323	19	/home/motero/Code/kfs-1/.tmp/bench/profile-jobs6.cases/rejection-tests/root/layer-root-modrs-missing-fails.log
REJECTION TESTS	-	boot-calls-driver-directly-fails	rejects boot asm calling driver or helper surfaces directly	0	1775498468340	1775498468359	19	/home/motero/Code/kfs-1/.tmp/bench/profile-jobs6.cases/rejection-tests/root/boot-calls-driver-directly-fails.log
REJECTION TESTS	-	core-inline-asm-fails	rejects inline asm in core	0	1775498468374	1775498468396	22	/home/motero/Code/kfs-1/.tmp/bench/profile-jobs6.cases/rejection-tests/root/core-inline-asm-fails.log
REJECTION TESTS	-	services-raw-hardware-fails	rejects raw hardware access in services	0	1775498468412	1775498468432	20	/home/motero/Code/kfs-1/.tmp/bench/profile-jobs6.cases/rejection-tests/root/services-raw-hardware-fails.log
REJECTION TESTS	-	simd-intrinsics-outside-owned-files-fails	rejects typed SIMD intrinsics outside approved CPU-probe and private klib leaf files	0	1775498468447	1775498468471	24	/home/motero/Code/kfs-1/.tmp/bench/profile-jobs6.cases/rejection-tests/root/simd-intrinsics-outside-owned-files-fails.log
REJECTION TESTS	-	types-side-effect-fails	rejects side effects in types	0	1775498468486	1775498468507	21	/home/motero/Code/kfs-1/.tmp/bench/profile-jobs6.cases/rejection-tests/root/types-side-effect-fails.log
REJECTION TESTS	-	new-top-level-kernel-peer-file-fails	rejects a new top-level kernel peer file	0	1775498468522	1775498468556	34	/home/motero/Code/kfs-1/.tmp/bench/profile-jobs6.cases/rejection-tests/root/new-top-level-kernel-peer-file-fails.log
REJECTION TESTS	-	disallowed-first-level-layer-fails	rejects a disallowed first-level kernel layer	0	1775498468575	1775498468620	45	/home/motero/Code/kfs-1/.tmp/bench/profile-jobs6.cases/rejection-tests/root/disallowed-first-level-layer-fails.log
REJECTION TESTS	-	host-library-root-missing-fails	rejects a missing host library crate root	0	1775498468639	1775498468666	27	/home/motero/Code/kfs-1/.tmp/bench/profile-jobs6.cases/rejection-tests/root/host-library-root-missing-fails.log
REJECTION TESTS	-	types-abi-export-fails	rejects ABI exports in the types layer	0	1775498468680	1775498468711	31	/home/motero/Code/kfs-1/.tmp/bench/profile-jobs6.cases/rejection-tests/root/types-abi-export-fails.log
REJECTION TESTS	-	raw-hardware-in-services-fails	rejects raw hardware access in services	0	1775498468735	1775498468777	42	/home/motero/Code/kfs-1/.tmp/bench/profile-jobs6.cases/rejection-tests/root/raw-hardware-in-services-fails.log
REJECTION TESTS	-	core-entry-driver-abi-call-fails	rejects direct driver ABI calls from core entry	0	1775498468798	1775498468837	39	/home/motero/Code/kfs-1/.tmp/bench/profile-jobs6.cases/rejection-tests/root/core-entry-driver-abi-call-fails.log
REJECTION TESTS	-	abi-export-outside-target-facade-fails	rejects ABI export markers outside target facade files	0	1775498468852	1775498468883	31	/home/motero/Code/kfs-1/.tmp/bench/profile-jobs6.cases/rejection-tests/root/abi-export-outside-target-facade-fails.log
TESTS	unit	host-keyboard-input-key-release-events-do-not-echo	host keyboard routing suppresses release events	0	1775498467674	1775498468928	1254	/home/motero/Code/kfs-1/.tmp/bench/profile-jobs6.cases/tests/unit/host-keyboard-input-key-release-events-do-not-echo.log
REJECTION TESTS	-	per-file-kernel-build-fails	rejects per-file kernel compilation in the Makefile	0	1775498468902	1775498468945	43	/home/motero/Code/kfs-1/.tmp/bench/profile-jobs6.cases/rejection-tests/root/per-file-kernel-build-fails.log
REJECTION TESTS	-	exports-allowlist-drift-fails	rejects unexpected export allowlist drift	0	1775498468957	1775498468986	29	/home/motero/Code/kfs-1/.tmp/bench/profile-jobs6.cases/rejection-tests/root/exports-allowlist-drift-fails.log
REJECTION TESTS	-	kernel-sources-glob-fails	rejects Makefile using src/kernel/*.rs in source selection	0	1775498468998	1775498469012	14	/home/motero/Code/kfs-1/.tmp/bench/profile-jobs6.cases/rejection-tests/root/kernel-sources-glob-fails.log
TESTS	unit	host-keyboard-input-alt-function-shortcuts-are-intercepted-instead-of-echoed	host keyboard routing intercepts alt-function shortcuts	0	1775498467755	1775498469028	1273	/home/motero/Code/kfs-1/.tmp/bench/profile-jobs6.cases/tests/unit/host-keyboard-input-alt-function-shortcuts-are-intercepted-instead-of-echoed.log
REJECTION TESTS	-	kernel-entrypoint-not-root-fails	rejects build where kernel root entrypoint is not src/main.rs	0	1775498469025	1775498469048	23	/home/motero/Code/kfs-1/.tmp/bench/profile-jobs6.cases/rejection-tests/root/kernel-entrypoint-not-root-fails.log
REJECTION TESTS	-	kernel-sources-not-single-fails	rejects multiple src/kernel sources being compiled	0	1775498469061	1775498469088	27	/home/motero/Code/kfs-1/.tmp/bench/profile-jobs6.cases/rejection-tests/root/kernel-sources-not-single-fails.log
REJECTION TESTS	-	kernel-subsystem-objects-fail	rejects separate Rust outputs for kernel subsystem files	0	1775498469102	1775498469125	23	/home/motero/Code/kfs-1/.tmp/bench/profile-jobs6.cases/rejection-tests/root/kernel-subsystem-objects-fail.log
TESTS	unit	host-keyboard-input-bare-function-keys-select-terminals-without-echoing-text	host keyboard routing maps bare function keys onto terminal-selection commands	0	1775498467852	1775498469144	1292	/home/motero/Code/kfs-1/.tmp/bench/profile-jobs6.cases/tests/unit/host-keyboard-input-bare-function-keys-select-terminals-without-echoing-text.log
REJECTION TESTS	-	rejection-invariant-coverage-matrix	checks that every architecture invariant has both positive and rejection coverage	0	1775498469141	1775498469600	459	/home/motero/Code/kfs-1/.tmp/bench/profile-jobs6.cases/rejection-tests/root/rejection-invariant-coverage-matrix.log
REJECTION TESTS	-	drivers-export-ownership-fails	rejects export declarations in drivers	0	1775498469618	1775498469657	39	/home/motero/Code/kfs-1/.tmp/bench/profile-jobs6.cases/rejection-tests/root/drivers-export-ownership-fails.log
STABILITY TESTS	-	default-freestanding-kernel-limits-approved-simd-state-instructions	default freestanding kernel only permits approved SIMD control-state instructions	0	1775498464150	1775498469683	5533	/home/motero/Code/kfs-1/.tmp/bench/profile-jobs6.cases/stability-tests/root/default-freestanding-kernel-limits-approved-simd-state-instructions.log
REJECTION TESTS	-	services-export-ownership-fails	rejects export declarations in services	0	1775498469677	1775498469720	43	/home/motero/Code/kfs-1/.tmp/bench/profile-jobs6.cases/rejection-tests/root/services-export-ownership-fails.log
REJECTION TESTS	-	leaf-export-ownership-fails	rejects export declarations in private leaf files	0	1775498469695	1775498469739	44	/home/motero/Code/kfs-1/.tmp/bench/profile-jobs6.cases/rejection-tests/root/leaf-export-ownership-fails.log
REJECTION TESTS	-	types-export-ownership-fails	rejects export declarations in types	0	1775498469735	1775498469776	41	/home/motero/Code/kfs-1/.tmp/bench/profile-jobs6.cases/rejection-tests/root/types-export-ownership-fails.log
REJECTION TESTS	-	core-nonentry-export-ownership-fails	rejects export declarations in non-entry core	0	1775498469754	1775498469800	46	/home/motero/Code/kfs-1/.tmp/bench/profile-jobs6.cases/rejection-tests/root/core-nonentry-export-ownership-fails.log
REJECTION TESTS	-	top-level-peer-file-fails	rejects top-level Rust peer files under src/kernel	0	1775498469794	1775498469823	29	/home/motero/Code/kfs-1/.tmp/bench/profile-jobs6.cases/rejection-tests/root/top-level-peer-file-fails.log
REJECTION TESTS	-	missing-host-library-root-fails	rejects missing src/lib.rs for host-linked tests	0	1775498469814	1775498469841	27	/home/motero/Code/kfs-1/.tmp/bench/profile-jobs6.cases/rejection-tests/root/missing-host-library-root-fails.log
REJECTION TESTS	-	orphan-leaf-location-fails	rejects private leaves outside owning subsystem paths	0	1775498469838	1775498469863	25	/home/motero/Code/kfs-1/.tmp/bench/profile-jobs6.cases/rejection-tests/root/orphan-leaf-location-fails.log
REJECTION TESTS	-	cross-facade-leaf-import-fails	rejects facade importing another subsystem's private leaf	1	1775498469854	1775498469882	28	/home/motero/Code/kfs-1/.tmp/bench/profile-jobs6.cases/rejection-tests/root/cross-facade-leaf-import-fails.log
REJECTION TESTS	-	host-test-source-mount-fails	rejects host tests mounting production source directly	0	1775498469877	1775498469906	29	/home/motero/Code/kfs-1/.tmp/bench/profile-jobs6.cases/rejection-tests/root/host-test-source-mount-fails.log
REJECTION TESTS	-	test-only-path-switching-fails	rejects cfg(test) path switching in kernel source	0	1775498469896	1775498469924	28	/home/motero/Code/kfs-1/.tmp/bench/profile-jobs6.cases/rejection-tests/root/test-only-path-switching-fails.log
REJECTION TESTS	-	interp-pt-interp-present	rejects forced .interp / PT_INTERP metadata	0	1775498469920	1775498469941	21	/home/motero/Code/kfs-1/.tmp/bench/profile-jobs6.cases/rejection-tests/root/interp-pt-interp-present.log
REJECTION TESTS	-	dynamic-section-present	rejects forced .dynamic metadata	0	1775498469938	1775498469958	20	/home/motero/Code/kfs-1/.tmp/bench/profile-jobs6.cases/rejection-tests/root/dynamic-section-present.log
REJECTION TESTS	-	unresolved-external-symbol	rejects an unresolved external symbol	0	1775498469955	1775498469973	18	/home/motero/Code/kfs-1/.tmp/bench/profile-jobs6.cases/rejection-tests/root/unresolved-external-symbol.log
REJECTION TESTS	-	host-runtime-marker-strings	rejects libc/dynamic-loader marker strings	0	1775498469970	1775498469989	19	/home/motero/Code/kfs-1/.tmp/bench/profile-jobs6.cases/rejection-tests/root/host-runtime-marker-strings.log
REJECTION TESTS	-	core-imports-machine-fails	rejects core depending on machine/arch internals	0	1775498469985	1775498470004	19	/home/motero/Code/kfs-1/.tmp/bench/profile-jobs6.cases/rejection-tests/root/core-imports-machine-fails.log
REJECTION TESTS	-	services-import-driver-leaf-fails	rejects services importing driver leaves or touching raw hw I/O	0	1775498470001	1775498470019	18	/home/motero/Code/kfs-1/.tmp/bench/profile-jobs6.cases/rejection-tests/root/services-import-driver-leaf-fails.log
REJECTION TESTS	-	drivers-own-boot-policy-fails	rejects drivers owning boot policy or importing core/services	0	1775498470016	1775498470035	19	/home/motero/Code/kfs-1/.tmp/bench/profile-jobs6.cases/rejection-tests/root/drivers-own-boot-policy-fails.log
REJECTION TESTS	-	klib-depends-on-device-code-fails	rejects klib depending on non-types layers or policy code	0	1775498470031	1775498470051	20	/home/motero/Code/kfs-1/.tmp/bench/profile-jobs6.cases/rejection-tests/root/klib-depends-on-device-code-fails.log
REJECTION TESTS	-	types-depend-on-policy-fails	rejects types owning I/O or orchestration policy	0	1775498470047	1775498470065	18	/home/motero/Code/kfs-1/.tmp/bench/profile-jobs6.cases/rejection-tests/root/types-depend-on-policy-fails.log
REJECTION TESTS	-	machine-depends-on-drivers-fails	rejects machine depending on higher-layer modules	0	1775498470061	1775498470078	17	/home/motero/Code/kfs-1/.tmp/bench/profile-jobs6.cases/rejection-tests/root/machine-depends-on-drivers-fails.log
REJECTION TESTS	-	bss-before-kernel	rejects bss_start before kernel_start	0	1775498470075	1775498470095	20	/home/motero/Code/kfs-1/.tmp/bench/profile-jobs6.cases/rejection-tests/root/bss-before-kernel.log
REJECTION TESTS	-	bss-end-before-bss-start	rejects bss_end before bss_start	0	1775498470091	1775498470111	20	/home/motero/Code/kfs-1/.tmp/bench/profile-jobs6.cases/rejection-tests/root/bss-end-before-bss-start.log
REJECTION TESTS	-	kernel-end-before-bss-end	rejects kernel_end before bss_end	0	1775498470108	1775498470124	16	/home/motero/Code/kfs-1/.tmp/bench/profile-jobs6.cases/rejection-tests/root/kernel-end-before-bss-end.log
TESTS	unit	host-keyboard-input-f11-creates-a-terminal-without-a-prefix-key	host keyboard routing maps F11 onto terminal creation	0	1775498468942	1775498470241	1299	/home/motero/Code/kfs-1/.tmp/bench/profile-jobs6.cases/tests/unit/host-keyboard-input-f11-creates-a-terminal-without-a-prefix-key.log
TESTS	unit	host-keyboard-input-f12-destroys-the-current-terminal-without-a-prefix-key	host keyboard routing maps F12 onto terminal destruction	0	1775498469041	1775498470363	1322	/home/motero/Code/kfs-1/.tmp/bench/profile-jobs6.cases/tests/unit/host-keyboard-input-f12-destroys-the-current-terminal-without-a-prefix-key.log
TESTS	unit	host-keyboard-input-shortcut-terminal-indices-cover-alt-functions-and-command-selectors	host keyboard shortcut helpers map alt-function and selector commands to terminal indices	0	1775498469159	1775498470470	1311	/home/motero/Code/kfs-1/.tmp/bench/profile-jobs6.cases/tests/unit/host-keyboard-input-shortcut-terminal-indices-cover-alt-functions-and-command-selectors.log
REJECTION TESTS	-	bad-memory-self-check-fails	rejects a broken memory-helper self-check at runtime	0	1775498470121	1775498470625	504	/home/motero/Code/kfs-1/.tmp/bench/profile-jobs6.cases/rejection-tests/root/bad-memory-self-check-fails.log
REJECTION TESTS	-	bad-memory-stops-before-normal-flow	memory-helper failure stops before normal flow resumes	0	1775498470135	1775498470644	509	/home/motero/Code/kfs-1/.tmp/bench/profile-jobs6.cases/rejection-tests/root/bad-memory-stops-before-normal-flow.log
REJECTION TESTS	-	dirty-bss-stops-before-layout	dirty BSS failure stops before layout success	0	1775498470658	1775498471193	535	/home/motero/Code/kfs-1/.tmp/bench/profile-jobs6.cases/rejection-tests/root/dirty-bss-stops-before-layout.log
REJECTION TESTS	-	dirty-bss-canary-fails	rejects a non-zero BSS canary at runtime	0	1775498470640	1775498471214	574	/home/motero/Code/kfs-1/.tmp/bench/profile-jobs6.cases/rejection-tests/root/dirty-bss-canary-fails.log
STABILITY TESTS	-	compact-freestanding-kernel-limits-approved-simd-state-instructions	compact freestanding kernel only permits approved SIMD control-state instructions	0	1775498465747	1775498471269	5522	/home/motero/Code/kfs-1/.tmp/bench/profile-jobs6.cases/stability-tests/root/compact-freestanding-kernel-limits-approved-simd-state-instructions.log
REJECTION TESTS	-	boot-calls-driver-directly-fails	rejects boot handoff jumping into driver ABI directly	1	1775498471280	1775498471296	16	/home/motero/Code/kfs-1/.tmp/bench/profile-jobs6.cases/rejection-tests/root/boot-calls-driver-directly-fails.log
REJECTION TESTS	-	entry-skips-core-init-fails	rejects entries that do not reach core init sequencing	0	1775498471311	1775498471331	20	/home/motero/Code/kfs-1/.tmp/bench/profile-jobs6.cases/rejection-tests/root/entry-skips-core-init-fails.log
REJECTION TESTS	-	kmain-calls-vga-directly-fails	rejects kmain calling VGA ABI directly	0	1775498471343	1775498471358	15	/home/motero/Code/kfs-1/.tmp/bench/profile-jobs6.cases/rejection-tests/root/kmain-calls-vga-directly-fails.log
REJECTION TESTS	-	core-init-skips-simd-policy-service-fails	rejects core init importing machine SIMD policy directly instead of routing through services	0	1775498471375	1775498471390	15	/home/motero/Code/kfs-1/.tmp/bench/profile-jobs6.cases/rejection-tests/root/core-init-skips-simd-policy-service-fails.log
REJECTION TESTS	-	core-init-skips-services-fails	rejects core init skipping services console layer	0	1775498471402	1775498471416	14	/home/motero/Code/kfs-1/.tmp/bench/profile-jobs6.cases/rejection-tests/root/core-init-skips-services-fails.log
REJECTION TESTS	-	services-console-skips-driver-facade-fails	rejects services console bypassing driver facade	0	1775498471427	1775498471441	14	/home/motero/Code/kfs-1/.tmp/bench/profile-jobs6.cases/rejection-tests/root/services-console-skips-driver-facade-fails.log
REJECTION TESTS	-	text-missing	rejects missing .text section	0	1775498471453	1775498471458	5	/home/motero/Code/kfs-1/.tmp/bench/profile-jobs6.cases/rejection-tests/root/text-missing.log
REJECTION TESTS	-	text-wrong-type	rejects .text with wrong section type	0	1775498471470	1775498471475	5	/home/motero/Code/kfs-1/.tmp/bench/profile-jobs6.cases/rejection-tests/root/text-wrong-type.log
REJECTION TESTS	-	rodata-missing	rejects missing .rodata section	0	1775498471487	1775498471492	5	/home/motero/Code/kfs-1/.tmp/bench/profile-jobs6.cases/rejection-tests/root/rodata-missing.log
REJECTION TESTS	-	rodata-wrong-type	rejects .rodata with wrong section type	0	1775498471504	1775498471510	6	/home/motero/Code/kfs-1/.tmp/bench/profile-jobs6.cases/rejection-tests/root/rodata-wrong-type.log
REJECTION TESTS	-	data-missing	rejects missing .data section	0	1775498471522	1775498471527	5	/home/motero/Code/kfs-1/.tmp/bench/profile-jobs6.cases/rejection-tests/root/data-missing.log
REJECTION TESTS	-	data-wrong-type	rejects .data with wrong section type	0	1775498471539	1775498471544	5	/home/motero/Code/kfs-1/.tmp/bench/profile-jobs6.cases/rejection-tests/root/data-wrong-type.log
REJECTION TESTS	-	bss-missing	rejects missing .bss section	0	1775498471556	1775498471561	5	/home/motero/Code/kfs-1/.tmp/bench/profile-jobs6.cases/rejection-tests/root/bss-missing.log
REJECTION TESTS	-	bss-wrong-type	rejects .bss with wrong section type	0	1775498471574	1775498471579	5	/home/motero/Code/kfs-1/.tmp/bench/profile-jobs6.cases/rejection-tests/root/bss-wrong-type.log
TESTS	unit	host-keyboard-input-direct-function-shortcuts-cover-select-create-and-destroy	host keyboard shortcut helpers map direct function keys to select/create/destroy commands	0	1775498470253	1775498471615	1362	/home/motero/Code/kfs-1/.tmp/bench/profile-jobs6.cases/tests/unit/host-keyboard-input-direct-function-shortcuts-cover-select-create-and-destroy.log
REJECTION TESTS	-	bad-layout-fails	rejects a bad runtime layout assumption	0	1775498471210	1775498471693	483	/home/motero/Code/kfs-1/.tmp/bench/profile-jobs6.cases/rejection-tests/root/bad-layout-fails.log
REJECTION TESTS	-	bad-layout-stops-before-early-init	layout failure stops before early-init success	0	1775498471227	1775498471709	482	/home/motero/Code/kfs-1/.tmp/bench/profile-jobs6.cases/rejection-tests/root/bad-layout-stops-before-early-init.log
TESTS	unit	host-keyboard-input-alt-modified-printable-input-does-not-leave-garbage-text	host keyboard routing suppresses alt-modified printable input	0	1775498470377	1775498471727	1350	/home/motero/Code/kfs-1/.tmp/bench/profile-jobs6.cases/tests/unit/host-keyboard-input-alt-modified-printable-input-does-not-leave-garbage-text.log
REJECTION TESTS	-	std-in-helper-layer-fails	rejects std usage in the helper/type layer	0	1775498471724	1775498471749	25	/home/motero/Code/kfs-1/.tmp/bench/profile-jobs6.cases/rejection-tests/root/std-in-helper-layer-fails.log
REJECTION TESTS	-	alias-only-primitive-layer-fails	rejects alias-only primitive wrappers in the type layer	0	1775498471764	1775498471789	25	/home/motero/Code/kfs-1/.tmp/bench/profile-jobs6.cases/rejection-tests/root/alias-only-primitive-layer-fails.log
